,_id,pid,title,price,url
46,5f51d1003a76a8846e55b3a4,4774374,WISWIS极润补水保湿爽肤水乳护肤套装长效锁水舒缓控油,169,http://item.jumei.com/df20082812890617p4774374.html?from=sr_%E6%8A%A4%E8%82%A4_2_11
47,5f51d1003a76a8846e55b3a5,4970446,【3盒装】蒂佳婷蓝色+绿色+银黑色药丸面膜组合装多款可选,95,http://item.jumeiglobal.com/ht20191029175325p4970446.html?from=sr_%E6%8A%A4%E8%82%A4_2_12
48,5f51d1003a76a8846e55b3a6,4984376,Whoo后拱辰享气韵生护肤套盒,659,http://item.jumeiglobal.com/ht20191029182013p4984376.html?from=sr_%E6%8A%A4%E8%82%A4_2_13
49,5f51d1003a76a8846e55b3a7,5028040,【官方授权】AHC玻尿酸补水保湿神仙水乳套装,132,http://item.jumeiglobal.com/ht20200706141513p5028040.html?from=sr_%E6%8A%A4%E8%82%A4_2_14
50,5f51d1003a76a8846e55b3a8,5117668,自然堂【刷掉屏幕纹】自然堂凝时水乳精华惊喜套装（水乳精华）,180,http://item.jumei.com/df20083112899478p5117668.html?from=sr_%E6%8A%A4%E8%82%A4_2_15
51,5f51d1003a76a8846e55b3a9,3932888,兰芝水衡润透水乳套盒两件套,199,http://item.jumeiglobal.com/ht20200628162011p3932888.html?from=sr_%E6%8A%A4%E8%82%A4_2_16
52,5f51d1003a76a8846e55b3aa,5008908,【正品保证】韩国直邮SUM37/苏秘呼吸花园水乳保湿两件套套盒,219,http://item.jumeiglobal.com/ht20200429132015p5008908.html?from=sr_%E6%8A%A4%E8%82%A4_2_17
53,5f51d1003a76a8846e55b3ab,5026140,【89元3件】资生堂UNO吾诺男士洗面奶130g三款可选,35,http://item.jumeiglobal.com/ht20191205125422p5026140.html?from=sr_%E6%8A%A4%E8%82%A4_2_18
54,5f51d1003a76a8846e55b3ac,5083666,雪花秀滋盈肌本滋阴水乳两件套多规格可选,189,http://item.jumeiglobal.com/ht20200109114044p5083666.html?from=sr_%E6%8A%A4%E8%82%A4_2_19
55,5f51d1003a76a8846e55b3ad,5181570,欧莱雅欧莱雅葡萄籽护肤化妆品水乳套装女补水保湿爽肤水洁面乳提亮肤色,209,http://item.jumei.com/df20082712887162p5181570.html?from=sr_%E6%8A%A4%E8%82%A4_2_20
56,5f51d1003a76a8846e55b3ae,5181572,欧莱雅欧莱雅复颜视黄醇抗皱紧致妈化妆品护肤套装女士补水抗衰老水乳,329,http://item.jumei.com/df20082712887165p5181572.html?from=sr_%E6%8A%A4%E8%82%A4_2_21
57,5f51d1003a76a8846e55b3af,4991402,芙丽芳丝日本•芙丽芳丝三件套（洗面霜+化妆水+乳）清爽/柔润,365,http://item.jumei.com/df20070612712891p4991402.html?from=sr_%E6%8A%A4%E8%82%A4_2_22
58,5f51d1003a76a8846e55b3b0,4984470,黛珂紫苏水+牛油果乳液150ml,439,http://item.jumeiglobal.com/ht20200701144521p4984470.html?from=sr_%E6%8A%A4%E8%82%A4_2_23
59,5f51d1003a76a8846e55b3b1,4780810,百雀羚水嫩倍现臻美套装，洁面95g+水100ml+乳100ml+cc霜40g,296,http://item.jumei.com/4780810.html?from=sr_%E6%8A%A4%E8%82%A4_2_24
60,5f51d1003a76a8846e55b3b2,4898350,后津率享中小样六件套保税仓,118,http://item.jumeiglobal.com/ht20200727172826p4898350.html?from=sr_%E6%8A%A4%E8%82%A4_2_25
61,5f51d1003a76a8846e55b3b3,5051652,后whoo天气丹中小样3件套水乳面霜,99,http://item.jumeiglobal.com/ht20200902140513p5051652.html?from=sr_%E6%8A%A4%E8%82%A4_2_26
62,5f51d1003a76a8846e55b3b4,5211630,丸美丸美巧克力丝滑明眸滋润护肤套装水乳保湿补水抗皱收缩毛孔精华,146,http://item.jumei.com/df20090312909897p5211630.html?from=sr_%E6%8A%A4%E8%82%A4_2_27
63,5f51d1003a76a8846e55b3b5,4774360,WISWIS隐形水润面膜24片套装补水保湿收缩毛孔清爽控油温和卓效补水,89.9,http://item.jumei.com/df20090112905133p4774360.html?from=sr_%E6%8A%A4%E8%82%A4_2_28
64,5f51d1003a76a8846e55b3b6,5177658,肌美精/3D立体面膜超保湿/美白/滋润,139,http://item.jumeiglobal.com/ht20200723162007p5177658.html?from=sr_%E6%8A%A4%E8%82%A4_2_29
65,5f51d1003a76a8846e55b3b7,5112030,whoo后天气丹水乳中样3件套,96,http://item.jumeiglobal.com/ht20191209161529p5112030.html?from=sr_%E6%8A%A4%E8%82%A4_2_30
66,5f51d1003a76a8846e55b3b8,2475269,【2瓶装】【效期至2021年5月】城野医生毛孔收敛水100ml*2瓶,79,http://item.jumeiglobal.com/ht200826p2475269t1.html?from=sr_%E6%8A%A4%E8%82%A4_2_31
67,5f51d1003a76a8846e55b3b9,5206590,Cemoy澳洲cemoy水乳套盒白金流明正品护肤套装滋润补水保湿敏感可用,248,http://item.jumei.com/df20082812891798p5206590.html?from=sr_%E6%8A%A4%E8%82%A4_2_32
68,5f51d1003a76a8846e55b3ba,5029692,【官方授权】AHCB5玻尿酸系列护肤套组,268,http://item.jumeiglobal.com/ht20191025121515p5029692.html?from=sr_%E6%8A%A4%E8%82%A4_2_33
69,5f51d1003a76a8846e55b3bb,5181554,欧莱雅紫熨斗眼霜玻色因保湿补水淡化细纹眼袋抗皱提拉紧致,269,http://item.jumei.com/5181554.html?from=sr_%E6%8A%A4%E8%82%A4_2_34
70,5f51d1003a76a8846e55b3bc,5181576,欧莱雅欧莱雅玻尿酸水光充盈保湿安瓶面膜淡化细纹黑眼圈抗皱眼霜女正品,299,http://item.jumei.com/df20082712887163p5181576.html?from=sr_%E6%8A%A4%E8%82%A4_2_35
71,5f51d1003a76a8846e55b3bd,5095714,Whoo后雪玉凝雪美白套6件套装,635,http://item.jumeiglobal.com/ht20200628151007p5095714.html?from=sr_%E6%8A%A4%E8%82%A4_2_36
72,5f51d10b3a76a8846e55b3be,5113748,（2件9折，3件85折）JM蜂蜜/急救面膜系列10片（30款可选）,32,http://item.jumeiglobal.com/ht20191211174005p5113748.html?from=sr_%E6%8A%A4%E8%82%A4_3_1
73,5f51d10b3a76a8846e55b3bf,5035812,珂润(Curel)浸润保湿套装【化妆水150ml乳液120ml洁面150ml面霜40g】,139,http://item.jumeiglobal.com/ht20191213181044p5035812.html?from=sr_%E6%8A%A4%E8%82%A4_3_2
74,5f51d10b3a76a8846e55b3c0,5040394,芙丽芳丝【国内专柜版】Freeplus芙丽芳丝水乳套装清爽/柔润型/洁面/套装,99,http://item.jumei.com/df20083112900246p5040394.html?from=sr_%E6%8A%A4%E8%82%A4_3_3
75,5f51d10b3a76a8846e55b3c1,5015680,珀莱雅珀莱雅新水动力深层补水5件套护肤套装,189,http://item.jumei.com/df20031112163533p5015680.html?from=sr_%E6%8A%A4%E8%82%A4_3_4
76,5f51d10b3a76a8846e55b3c2,5047786,【官方授权】AHC玻尿酸水乳套装140ml+140ml,159,http://item.jumeiglobal.com/ht20200226143542p5047786.html?from=sr_%E6%8A%A4%E8%82%A4_3_5
77,5f51d10b3a76a8846e55b3c3,4774542,WISWIS男士控油祛痘洁面乳清爽控油补水保湿收敛毛孔清洁洗面奶洁面,59,http://item.jumei.com/df20082812890618p4774542.html?from=sr_%E6%8A%A4%E8%82%A4_3_6
78,5f51d10b3a76a8846e55b3c4,5157848,德妃紫苏控油舒缓水乳/平衡保湿修护水乳,229,http://item.jumeiglobal.com/ht20200407175510p5157848.html?from=sr_%E6%8A%A4%E8%82%A4_3_7
79,5f51d10b3a76a8846e55b3c5,5035852,小迷糊【买1送1】小迷糊人鱼之境海洋鲜润补水4件套,89.9,http://item.jumei.com/df20083112897445p5035852.html?from=sr_%E6%8A%A4%E8%82%A4_3_8
80,5f51d10b3a76a8846e55b3c6,4985404,芙丽芳丝【聚美直发】日本•芙丽芳丝（freeplus）净润洗面霜100g,85,http://item.jumei.com/df20081312842623p4985404.html?from=sr_%E6%8A%A4%E8%82%A4_3_9
81,5f51d10b3a76a8846e55b3c7,4996636,AHC黄金套盒抗皱紧致补水抗衰,355,http://item.jumeiglobal.com/ht20200430145035p4996636.html?from=sr_%E6%8A%A4%E8%82%A4_3_10
82,5f51d10b3a76a8846e55b3c8,5051080,丸美丸美凝时紧致臻选护肤套装补水水乳精华淡纹面膜,299,http://item.jumei.com/df20090312909892p5051080.html?from=sr_%E6%8A%A4%E8%82%A4_3_11
83,5f51d10b3a76a8846e55b3c9,5129484,纽西之谜【第3件0元】纽西之谜温泉水咋弹冻膜夜间补水保湿睡眠免洗面膜,48,http://item.jumei.com/df20070612714891p5129484.html?from=sr_%E6%8A%A4%E8%82%A4_3_12
84,5f51d10b3a76a8846e55b3ca,4983188,【正品保证店铺热销】韩国直邮伊思晶钻蜗牛水乳套装一号清爽型,193,http://item.jumeiglobal.com/ht20200512165144p4983188.html?from=sr_%E6%8A%A4%E8%82%A4_3_13
85,5f51d10b3a76a8846e55b3cb,4917698,御泥坊御泥坊红石榴补水提亮3件洗面奶水乳护肤套装,129.9,http://item.jumei.com/df20083112897309p4917698.html?from=sr_%E6%8A%A4%E8%82%A4_3_14
86,5f51d10b3a76a8846e55b3cc,5055946,Laneige兰芝臻白晶透套盒,215,http://item.jumeiglobal.com/ht20191021174521p5055946.html?from=sr_%E6%8A%A4%E8%82%A4_3_15
87,5f51d10b3a76a8846e55b3cd,5157374,欧莱雅清润葡萄籽礼盒洁面100ml+膜力水175ml+乳液50ml+膜力霜25ml,179,http://item.jumei.com/5157374.html?from=sr_%E6%8A%A4%E8%82%A4_3_16
88,5f51d10b3a76a8846e55b3ce,5151342,欧莱雅法国•欧莱雅复颜系列3件套（洁面乳125ml+复颜视黄醇柔肤水130ml+视黄醇滋润乳液110ml）,348,http://item.jumei.com/df20090212906760p5151342.html?from=sr_%E6%8A%A4%E8%82%A4_3_17
89,5f51d10b3a76a8846e55b3cf,4977674,珂润浸润保湿水乳洁面4件套组合水+乳+洁面+面霜,389,http://item.jumeiglobal.com/ht20191110193025p4977674.html?from=sr_%E6%8A%A4%E8%82%A4_3_18
90,5f51d10b3a76a8846e55b3d0,5055074,雅漾舒护活泉水喷雾300ml*2,105,http://item.jumeiglobal.com/ht20200701175016p5055074.html?from=sr_%E6%8A%A4%E8%82%A4_3_19
91,5f51d10b3a76a8846e55b3d1,2310319,SK-II护肤精华露230ml,774,http://item.jumeiglobal.com/ht20200819221005p2310319.html?from=sr_%E6%8A%A4%E8%82%A4_3_20
92,5f51d10b3a76a8846e55b3d2,2197962,后拱辰享水妍护肤三件套水乳霜套装,539,http://item.jumeiglobal.com/ht20200629192005p2197962.html?from=sr_%E6%8A%A4%E8%82%A4_3_21
93,5f51d10b3a76a8846e55b3d3,3305866,SK-II中小样旅行体验套装（洁面+神仙水+清莹露+面霜）,349,http://item.jumeiglobal.com/ht20200714102510p3305866.html?from=sr_%E6%8A%A4%E8%82%A4_3_22
94,5f51d10b3a76a8846e55b3d4,5128412,AHC珍珠臻白水乳两件套,185,http://item.jumeiglobal.com/ht20200828164849p5128412.html?from=sr_%E6%8A%A4%E8%82%A4_3_23
95,5f51d10b3a76a8846e55b3d5,5044312,【正品保证】日本直邮DAISO大创ER美白水乳精华套装日本本土品牌,45,http://item.jumeiglobal.com/ht20200421111739p5044312.html?from=sr_%E6%8A%A4%E8%82%A4_3_24
96,5f51d10b3a76a8846e55b3d6,4970284,【满99减10】资生堂UNO吾诺多调理乳液滋润/清爽/温和型3款,50,http://item.jumeiglobal.com/ht20191121145415p4970284.html?from=sr_%E6%8A%A4%E8%82%A4_3_25
97,5f51d10b3a76a8846e55b3d7,4957166,AHC高浓缩B5玻尿酸6件套限量版,339,http://item.jumeiglobal.com/ht20200820105513p4957166.html?from=sr_%E6%8A%A4%E8%82%A4_3_26
98,5f51d10b3a76a8846e55b3d8,4956096,珀莱雅珀莱雅新海洋活能水漾护肤套装10件套,199,http://item.jumei.com/df20082512878863p4956096.html?from=sr_%E6%8A%A4%E8%82%A4_3_27
99,5f51d10b3a76a8846e55b3d9,4929920,后津率享护肤套盒,649,http://item.jumeiglobal.com/ht20200828164854p4929920.html?from=sr_%E6%8A%A4%E8%82%A4_3_28
100,5f51d10b3a76a8846e55b3da,5001106,【2支装】资生堂洗颜专科洗面奶120g*2,58,http://item.jumeiglobal.com/ht20190923155322p5001106.html?from=sr_%E6%8A%A4%E8%82%A4_3_29
101,5f51d10b3a76a8846e55b3db,5178152,AHC新品控油保湿男士洗面奶180ml,59,http://item.jumeiglobal.com/ht20200514111504p5178152.html?from=sr_%E6%8A%A4%E8%82%A4_3_30
102,5f51d10b3a76a8846e55b3dc,5173426,欧莱雅复颜视黄醇精粹抗皱乳液110ml+柔肤水130ml+乳液50ml+柔肤水65ml,339,http://item.jumei.com/5173426.html?from=sr_%E6%8A%A4%E8%82%A4_3_31
103,5f51d10b3a76a8846e55b3dd,4413134,娥佩兰娥佩兰薏仁水薏苡仁化妆水双支装护肤组合,98,http://item.jumei.com/df20090112905115p4413134.html?from=sr_%E6%8A%A4%E8%82%A4_3_32
104,5f51d10b3a76a8846e55b3de,4983184,【正品保证】韩国直邮伊思晶钻蜗牛毛孔清洁水乳套装二号滋润型,193,http://item.jumeiglobal.com/ht20200512165143p4983184.html?from=sr_%E6%8A%A4%E8%82%A4_3_33
105,5f51d10b3a76a8846e55b3df,5091246,后Whoo水妍6件套盒（水150ml+乳110+面霜30ml）,488,http://item.jumeiglobal.com/ht20200901113506p5091246.html?from=sr_%E6%8A%A4%E8%82%A4_3_34
106,5f51d10b3a76a8846e55b3e0,5034422,谜草集【套装】谜草集烟酰胺美白六件套护肤（赠送20片美肌面膜,65.8,http://item.jumei.com/df20063012694152p5034422.html?from=sr_%E6%8A%A4%E8%82%A4_3_35
107,5f51d10b3a76a8846e55b3e1,5066168,LEADERS丽得姿面膜10片*3盒,92,http://item.jumeiglobal.com/ht20191029161043p5066168.html?from=sr_%E6%8A%A4%E8%82%A4_3_36
108,5f51d1163a76a8846e55b3e2,4871206,百雀羚百雀羚肌初赋活至臻套装（水90ml+乳90ml+霜50g+眼霜20g）,455,http://item.jumei.com/df20090212906704p4871206.html?from=sr_%E6%8A%A4%E8%82%A4_4_1
109,5f51d1163a76a8846e55b3e3,4970418,雅诗兰黛(EsteeLauder)新版抗蓝光小棕瓶眼霜15ml淡化细纹/黑眼圈,289,http://item.jumeiglobal.com/ht20191029175316p4970418.html?from=sr_%E6%8A%A4%E8%82%A4_4_2
110,5f51d1163a76a8846e55b3e4,5117946,自然堂【清爽滋润，不黏腻】自然堂雪域精粹清透补水保湿套装,318,http://item.jumei.com/df20082612879895p5117946.html?from=sr_%E6%8A%A4%E8%82%A4_4_3
111,5f51d1163a76a8846e55b3e5,5091692,自然堂凝时鲜颜5件套（冰肌水160+60ml+乳液+按摩乳+体验装3件套）,340,http://item.jumei.com/5091692.html?from=sr_%E6%8A%A4%E8%82%A4_4_4
112,5f51d1163a76a8846e55b3e6,5117860,自然堂【淡化细纹醇润细滑】自然堂凝时鲜颜肌活水乳特惠套装冰肌水乳液,400,http://item.jumei.com/df20082612879890p5117860.html?from=sr_%E6%8A%A4%E8%82%A4_4_5
113,5f51d1163a76a8846e55b3e7,5185168,【夏日净白】韩国直邮Whoo/后美白水乳2件套雪玉凝提亮肤色,198,http://item.jumeiglobal.com/ht20200618164507p5185168.html?from=sr_%E6%8A%A4%E8%82%A4_4_6
114,5f51d1163a76a8846e55b3e8,5136506,兰芝(LANEIGE)水乳套装清爽/滋润两件套盒,179,http://item.jumeiglobal.com/ht20200902115513p5136506.html?from=sr_%E6%8A%A4%E8%82%A4_4_7
115,5f51d1163a76a8846e55b3e9,4885596,韩束韩束巨补水保湿滋养润肤修护遮瑕提亮肤色面部护理墨菊八件套,199,http://item.jumei.com/df20083112899324p4885596.html?from=sr_%E6%8A%A4%E8%82%A4_4_8
116,5f51d1163a76a8846e55b3ea,5091988,自然堂水润保湿2件套柔肤水135ml+柔肤乳100ml,125,http://item.jumei.com/5091988.html?from=sr_%E6%8A%A4%E8%82%A4_4_9
117,5f51d1163a76a8846e55b3eb,4979474,Whoo后水妍套盒水乳霜三件套,488,http://item.jumeiglobal.com/ht20191029182012p4979474.html?from=sr_%E6%8A%A4%E8%82%A4_4_10
118,5f51d1163a76a8846e55b3ec,4891526,曼秀雷敦(Mentholatum)男士冰爽活炭洁面乳150ml,39,http://item.jumei.com/4891526.html?from=sr_%E6%8A%A4%E8%82%A4_4_11
119,5f51d1163a76a8846e55b3ed,5033756,【3盒装】蒂佳婷药丸面膜（蓝色补水镇静+绿色晒后修护+黑色清洁）,94,http://item.jumeiglobal.com/ht20191031150424p5033756.html?from=sr_%E6%8A%A4%E8%82%A4_4_12
120,5f51d1163a76a8846e55b3ee,5211634,丸美丸美巧克力眼部保湿护肤套装眼霜淡黑眼圈滋润补水淡纹抗皱眼乳霜,119,http://item.jumei.com/df20090312909898p5211634.html?from=sr_%E6%8A%A4%E8%82%A4_4_13
121,5f51d1163a76a8846e55b3ef,4620700,欧莱雅法国•巴黎欧莱雅L'OREALPARIS男士劲能醒肤露50ml,69,http://item.jumei.com/df20090312910122p4620700.html?from=sr_%E6%8A%A4%E8%82%A4_4_14
122,5f51d1163a76a8846e55b3f0,5107230,韩国直邮SUM37呼吸水分惊喜水乳两件套,315,http://item.jumeiglobal.com/ht20200603131530p5107230.html?from=sr_%E6%8A%A4%E8%82%A4_4_15
123,5f51d1163a76a8846e55b3f1,4846008,千叶百货日本•姬芮(Za)新能真皙美白隔离霜35g*3,111,http://item.jumei.com/df20090212906720p4846008.html?from=sr_%E6%8A%A4%E8%82%A4_4_16
